id,name,category,supplier,dimension,baseUnit,countUnit,purchaseUnit,packChain,basePerPurchase,pricingMode,purchasePrice,rate,rateUnit,pricePerDisplay,displayUnit,eachMeasure,isStocked,isPrepLinked,offers,primaryOfferSupplier,lastInvoiceDate,anomalies
cmpgdfoks0000xuwkl8rsn39q,English Muffins (Sourdough Whole Wheat),PREPD,,COUNT,each,batch,batch,1 batch = 72 each,72,PACK,26.89658826425543,,,0.3735637258924365,each,,true,true,0,,,"UNIT_LABEL_CONTRADICTION(chain says 1 batch = 72 each, but 1 batch is 1 each); COUNT_NO_EACH_MEASURE"
cmpvxqjew0019kapdnkuqzn5m,French Toast Mix (Custard),PREPD,,MASS,g,batch,batch,1 batch = 6000 g,6000,PACK,35.1817340743811,,,5.863622345730183,kg,,true,true,0,,,
cmqrkkmtm0000v9dg445ee2xt,Handcut Fries,PREPD,,MASS,g,batch,batch,1 batch = 1000 g,1000,PACK,1.854530062258593,,,1.854530062258593,kg,,true,true,0,,,
cmq7oy80w0000a8lhlcl64ujg,Hash,PREPD,,MASS,g,batch,batch,1 batch = 35000 g,35000,PACK,86.66247951332345,,,2.476070843237813,kg,,true,true,0,,,
cmpvxq99s000nkapd221y8q3k,Hollandaise,PREPD,,MASS,g,batch,batch,1 batch = 2500 g,2500,PACK,44.36654316296363,,,17.746617265185453,kg,,true,true,0,,,
cmrzdss8p0000f44eoqnkgda4,"Hot Sauce ""Verde Brasa""",PREPD,,MASS,g,batch,batch,1 batch = 1000 g,1000,PACK,10.84976276099604,,,10.84976276099604,kg,,true,true,0,,,
cmpvxqdte000xkapdr0rwqrph,Hot Sauce (Mexican Style),PREPD,,VOLUME,ml,batch,batch,1 batch = 2500 ml,2500,PACK,10.30185162203659,,,4.120740648814636,L,,true,true,0,,,
cmpvxqdcv000wkapdsbx76uli,House Salad Dressing (Apple & Maple Vinaigrette),PREPD,,VOLUME,ml,batch,batch,1 batch = 5500 ml,5500,PACK,29.17952787773851,,,5.305368705043366,L,,true,true,0,,,
cmpvxqeao000ykapdawp3bs1k,House Spice Mix,PREPD,,MASS,g,batch,batch,1 batch = 11600 g,11600,PACK,155.5430713238413,,,13.408885458951838,kg,,true,true,0,,,
cmsaguuu30000tgbm49dfakhr,Matcha Tuille,PREPD,,MASS,g,batch,batch,1 batch = 380 g,380,PACK,2.07266367565414,,,5.454378093826684,kg,,true,true,0,,,
cmqrl4b9w0000oncspojwlo8w,Mint Zhoug,PREPD,,MASS,g,batch,batch,1 batch = 1600 g,1600,PACK,40.14187905126848,,,25.088674407042802,kg,,true,true,0,,,
cmpvxqloi001ekapde3u9jbkv,Mushroom Ragout,PREPD,,MASS,g,batch,batch,1 batch = 5000 g,5000,PACK,111.0139808647248,,,22.20279617294496,kg,,true,true,0,,,
cmqtlfgxj00005yljbnsz4con,Pickle Apples,PREPD,,MASS,g,batch,batch,1 batch = 2200 g,2200,PACK,18.28271678843171,,,8.310325812923505,kg,,true,true,0,,,
cmpvxqksb001ckapd9sbuc2rj,Pickle Jalapenos,PREPD,,MASS,g,batch,batch,1 batch = 6000 g,6000,PACK,4.660317504813906,,,0.776719584135651,kg,,true,true,0,,,
cmpvxqcgm000ukapddo3qdk3r,Pickle Red Onions,PREPD,,MASS,g,batch,batch,1 batch = 25000 g,25000,PACK,107.3896498280082,,,4.295585993120328,kg,,true,true,0,,,
cmpvxqjvd001akapdjokiqnb8,Pickled Cucumber B&B,PREPD,,MASS,g,batch,batch,1 batch = 4000 g,4000,PACK,61.56962317828735,,,15.392405794571838,kg,,true,true,0,,,
cmpvxq8b5000lkapd499mlcwe,"Pork, Fennel & Chilli Sausage",PREPD,,MASS,g,batch,batch,1 batch = 10000 g,10000,PACK,144.6116933631053,,,14.461169336310531,kg,,true,true,0,,,
cmpvxqkc1001bkapdqpnqlkuq,Roasted Pepper Relish,PREPD,,MASS,g,batch,batch,1 batch = 2500 g,2500,PACK,3.546663060371435,,,1.418665224148574,kg,,true,true,0,,,
cmpvxqalv000qkapd1pimhv9m,Scones,PREPD,,COUNT,each,batch,batch,1 batch = 25 each,25,PACK,10.47684467694567,,,0.4190737870778268,each,,true,true,0,,,"UNIT_LABEL_CONTRADICTION(chain says 1 batch = 25 each, but 1 batch is 1 each); COUNT_NO_EACH_MEASURE"
cmpvxq7t3000kkapdft3acmo9,Shakshuka Sauce (SHAQ),PREPD,,MASS,g,batch,batch,1 batch = 25000 g,25000,PACK,214.1428842629541,,,8.565715370518165,kg,,true,true,0,,,
cmqaiaynx0000r1umjr346y18,Smashed Avocado,PREPD,,MASS,g,batch,batch,1 batch = 2500 g,2500,PACK,16.44962147368574,,,6.579848589474295,kg,,true,true,0,,,
cmpj6hpak0000po3x2cs0b8oo,Smoked Brisket,PREPD,,MASS,g,batch,batch,1 batch = 9000 g,9000,PACK,299.5708173006217,,,33.28564636673574,kg,,true,true,0,,,
cmpvxqcx3000vkapd41c4bnk5,Smoked Goat Cheese Cream,PREPD,,MASS,g,batch,batch,1 batch = 6776 g,6776,PACK,104.712949362678,,,15.453504923653778,kg,,true,true,0,,,
cmpvxqglo0013kapdh6bcytk9,Smoked Miso Honey Butter,PREPD,,MASS,g,batch,batch,1 batch = 2500 g,2500,PACK,34.17431271659324,,,13.669725086637296,kg,,true,true,0,,,
cmpvxqb2f000rkapdj9egzg06,Smoked Pulled Pork,PREPD,,MASS,g,batch,batch,1 batch = 9000 g,9000,PACK,178.9972079093191,,,19.88857865659101,kg,,true,true,0,,,
cmpvxq8sd000mkapdqmpi5nbo,Sourdough Bread,PREPD,,COUNT,each,batch,batch,1 batch = 72 each,72,PACK,15.43752716670963,,,0.21441009953763376,each,,true,true,0,,,"UNIT_LABEL_CONTRADICTION(chain says 1 batch = 72 each, but 1 batch is 1 each); COUNT_NO_EACH_MEASURE"
cmpvxqf6q0010kapds9yfvhxa,Sourdough Starter (Gary),PREPD,,MASS,g,batch,batch,1 batch = 2000 g,2000,PACK,5.5039580078125,,,2.75197900390625,kg,,true,true,0,,,
cmpj765y3000011hlh9qlrtcs,Strawberries and Rhubarb Compote,PREPD,,MASS,g,batch,batch,1 batch = 14000 g,14000,PACK,145.9837676831637,,,10.427411977368836,kg,,true,true,0,,,
cmpvxql87001dkapdqt5orzc0,Sun Dried Tomato Aioli (Pesto Rosso),PREPD,,MASS,g,batch,batch,1 batch = 1400 g,1400,PACK,18.01957918135104,,,12.871127986679314,kg,,true,true,0,,,
cmpvxqhim0015kapd8sn1qwn7,Tonka Snow,PREPD,,MASS,g,batch,batch,1 batch = 1000 g,1000,PACK,3.981566666666667,,,3.981566666666667,kg,,true,true,0,,,
cmpvxqh1g0014kapdxgiqtinb,Vanilla Creme Patissiere (Pastry Cream),PREPD,,MASS,g,batch,batch,1 batch = 1800 g,1800,PACK,22.71575657926124,,,12.619864766256244,kg,,true,true,0,,,
cmrc9kk1p0000ukyhjsu69qi7,Vegan Parm,PREPD,,MASS,g,batch,batch,1 batch = 200 g,200,PACK,8.521860907756507,,,42.60930453878253,kg,,true,true,0,,,
cmpvxqiw00018kapdyvs3355s,Vinegar Reduction,PREPD,,VOLUME,ml,batch,batch,1 batch = 1250 ml,1250,PACK,33.45262260710066,,,26.762098085680528,L,,true,true,0,,,
cmrpwoyoc0000xvb0zk7wvr8s,White Chocolate Snow,PREPD,,MASS,g,batch,batch,1 batch = 400 g,400,PACK,14.43800232102859,,,36.09500580257147,kg,,true,true,0,,,
c23c86bfbe16942a58d80fc3,Apples,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 12 each,12,PACK,22.73,,,1.8941666666666668,each,,true,false,0,,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 12 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
c2062309d1aef4213973847a,Arugula,PROD,Sysco,MASS,g,kg,case,1 case = 1 each → 1 each = 907.184 g,907.184,PACK,20.14,,,22.20056791125064,kg,,true,false,1,Sysco,,
cmqd0qh7s000nd3kl8og7l6r1,ASPARAGUS FRESH LARGE,PROD,Sysco,MASS,g,each,case,1 case = 1 each → 1 each = 4989.512 g,4989.512,PACK,83.99,,,16.833309550112315,kg,,true,false,0,,,
c8a5bb1aca1754d649a75233,Avocado,PROD,Sysco,COUNT,each,each,case,1 case = 1 each → 1 each = 70 each,70,PACK,65.96,,,0.9422857142857142,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 70 each); COUNT_NO_EACH_MEASURE
cmq8n96xz0009n3kkh38kse8q,Baby Mixed Greens,PROD,Brew Creek Farm,MASS,g,box,box,1 box = 453.592 g,453.592,RATE,,15.95,lb,35.16375950193125,kg,,true,false,1,Brew Creek Farm,,
c80998f4b6a544556bee8c1f,Basil,PROD,Sysco,MASS,g,g,case,1 case = 453.592 g,453.592,PACK,23.27,,,51.3016102576765,kg,,true,false,2,Sysco,,
c05eba10d3a5948779398197,Beets,PROD,Sysco,MASS,g,kg,each,1 each = 1 each → 1 each = 4535.92 g,4535.92,PACK,40.38,,,8.902273408702094,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
cmr5nbxup002bt9u7xt2u1jcx,Blueberries FARM,PROD,North Arm Farms,MASS,g,each,flat,1 flat = 1 each → 1 each = 4535.92 g,4535.92,PACK,39.9,,,8.796451436533271,kg,,true,false,1,North Arm Farms,,
cmq8np4rm000jmncoydovx5jp,BLUEBERRY FRESH,PROD,Sysco,MASS,g,case,case,1 case = 12 clamshell → 1 clamshell = 170.097 g,2041.1640000000002,PACK,66.59,,,32.62354225334172,kg,,true,false,1,Sysco,,
cmqd0qgr0000ld3klctxr3yp7,BROCCOLINI FRESH SWEET BABY,PROD,Sysco,MASS,g,each,case,1 case = 3 each → 1 each = 907.184 g,2721.5519999999997,PACK,45.96,,,16.887423058607737,kg,,true,false,1,Sysco,,
ca26221ebe80f4e4e90ed849,Brussel Sprouts,PROD,Sysco,MASS,g,kg,each,1 each = 1 each → 1 each = 11339.8 g,11339.8,PACK,60.24,,,5.312263002874831,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
cmprb28d10003w1gff2ez3rvw,CABBAGE RED FDSVC,PROD,,COUNT,each,each,case,1 case = 1 each → 1 each = 3 each,3,PACK,38.09,,,12.696666666666667,each,1 each = 3 lb,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 3 each)
c133c86313a104db7bcb8b03,Carrots,PROD,Sysco,MASS,g,kg,each,1 each = 1 each → 1 each = 4535.92 g,4535.92,RATE,,3.34,lb,7.363445563413817,kg,,true,false,2,North Arm Farms,,DUPLICATE_CHAIN_UNITS
c228c1efff67145dca2936f4,Celery,PROD,Sysco,COUNT,each,each,case,1 case = 5 each → 1 each = 6 each,30,PACK,27.55,,,0.9183333333333333,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 6 each); COUNT_NO_EACH_MEASURE
c0303b04d46834af48ee3fbf,Chilli Red Thai,PROD,Sysco,MASS,g,kg,case,1 case = 1 each → 1 each = 450 g,450,PACK,42.22,,,93.82222222222222,kg,,true,false,0,,,
c60497b6a46a4479bb1f0c80,Chives,PROD,Sysco,MASS,g,g,case,1 case = 453.592 g,453.592,PACK,33.15,,,73.08329952909222,kg,,true,false,2,Sysco,,
cmr5mub2q0007qp3lmzqsziqu,Chives FARM,PROD,Brew Creek Farm,MASS,g,each,each,1 each = 1 each → 1 each = 113.398 g,113.398,PACK,14,,,123.45896753029155,kg,,true,false,1,Brew Creek Farm,,DUPLICATE_CHAIN_UNITS
cf6784a8d636149a79225e58,Cilantro,PROD,Sysco,MASS,g,case,case,1 case = 4 each → 1 each = 453.592 g,1814.368,PACK,40.88,,,22.531261574278208,kg,,true,false,1,Sysco,,
cmr5nbyc6002dt9u7hum965y6,Cilantro FARM,PROD,,COUNT,each,each,bunch,1 bunch = 1 each → 1 each = 1 each,1,PACK,3.99,,,3.99,each,1 each = 80 g,true,false,1,North Arm Farms,,
c554c543e9dbf4b14a6ffcbc,Ciucumber Medium,PROD,,COUNT,each,case,each,1 each = 1 each → 1 each = 24 each,24,PACK,39.99,,,1.66625,each,,true,false,0,,,DUPLICATE_CHAIN_UNITS; COUNT_UNIT_ORPHAN(case); COUNT_NO_EACH_MEASURE
cmr5mua5c0003qp3lugzs5ol6,Cucumber Blossoms - NEW!!!,PROD,Brew Creek Farm,COUNT,each,each,dozen,1 dozen = 1 each → 1 each = 12 each,12,PACK,6,,,0.5,each,,true,false,0,,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 12 each); COUNT_NO_EACH_MEASURE
cmprb2h2u000bw1gfnborryjv,CUCUMBER FRESH,PROD,Sysco,COUNT,each,each,case,1 case = 24 each → 1 each = 1 each,24,PACK,17.18,,,0.7158333333333333,each,,true,false,1,Sysco,,COUNT_NO_EACH_MEASURE
c9a24953627b446fbb652693,Cucumber Long,PROD,Sysco,COUNT,each,each,each,1 each = 1 each → 1 each = 6 each,6,PACK,22.46,,,3.7433333333333336,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 6 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
cmq8qbmpl0007byt8nm771omr,"Cucumbers, Lebanese O/S",PROD,North Arm Farms,MASS,g,lb,each,1 each = 453.592 g,453.592,RATE,,4.39,lb,9.678301204606782,kg,,true,false,2,North Arm Farms,,
c5c10003fd61b4bb5a711928,Dill,PROD,Sysco,MASS,g,box,box,1 box = 1 each → 1 each = 453.592 g,453.592,PACK,23.43,,,51.65435016490591,kg,,true,false,1,Sysco,,
cmqmtqs900003lsz2nv7gu0hg,Edible Begonia - Open Flowers,PROD,Brew Creek Farm,COUNT,each,each,pack,1 pack = 20 each,20,PACK,16,,,0.8,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
cmq8n96ck0007n3kkh6n2ocz8,Edible Flower Mix,PROD,Brew Creek Farm,COUNT,each,pack,pack,1 pack = 1 each → 1 each = 50 each,50,PACK,26,,,0.52,each,,true,false,1,Brew Creek Farm,,COUNT_NO_EACH_MEASURE
c79811bfb1ddb4b35aff1cff,Eggplant,PROD,Sysco,COUNT,each,each,each,1 each = 1 each → 1 each = 24 each,24,PACK,70.3,,,2.9291666666666667,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 24 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
c810db4568c8446c7a24018a,Endive,PROD,Sysco,MASS,g,kg,each,1 each = 1 each → 1 each = 4535.92 g,4535.92,PACK,47.28,,,10.4234642586289,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
ca1d72b76af7949d8b5e166d,Farm Squash Zuchinni,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 1 each,1,PACK,0,,,0,each,,true,false,0,,,ZERO_PRICE; COUNT_NO_EACH_MEASURE
c375635f98ca34e61b74bb20,Fennel brew creek,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 1 each,1,PACK,0,,,0,each,,true,false,0,,,ZERO_PRICE; COUNT_NO_EACH_MEASURE
cmq78d50c0001grtm3araah6g,Fingerling Potatoes,PROD,North Arm Farms,MASS,g,lb,bag,1 bag = 453.592 g,453.592,RATE,,6.45,kg,6.45,kg,,true,false,2,Sysco,,
cmnmloj150013hgf0b9ypogz1,Garlic,PROD,Sysco,MASS,g,kg,each,1 each = 1 each → 1 each = 2267.96 g,2267.96,PACK,26.9,,,11.860879380588722,kg,,true,false,1,Sysco,,DUPLICATE_CHAIN_UNITS
c0573a0e926b54480b2ab71e,ginger,PROD,,MASS,g,kg,each,1 each = 1 each → 1 each = 2267.96 g,2267.96,PACK,35.96,,,15.85565882996173,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
cmq78go1j00014ohra86m7tnm,Golf Ball Onions,PROD,North Arm Farms,MASS,g,lb,bag,1 bag = 1 each → 1 each = 453.592 g,453.592,PACK,3.05,,,6.724104481560522,kg,,true,false,0,,,
cmq8nox8q000bmnco611j2ek6,GRAPE RED FRSH SEEDLS CLAM,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 1360.776 g,1360.776,PACK,18.65,,,13.705415145475815,kg,,true,false,1,Sysco,,
c7216d03fc20d403a8145429,grapefruit,PROD,,COUNT,each,each,each,1 each = 1 each → 1 each = 6 each,6,PACK,21.59,,,3.598333333333333,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 6 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
ca42d96c051e74f4ab38b92c,Grapes,PROD,Sysco,MASS,g,case,case,1 case = 6 each → 1 each = 1360.776 g,8164.656000000001,PACK,72.6,,,8.8919851614079,kg,,true,false,0,,,
cmqkai5q40005yke4n4oc5sa9,"Green Onions O/S — bunch, Rootdown Farm in Pemberton, BC (organic)",PROD,North Arm Farms,COUNT,each,each,bunch,1 bunch = 1 each → 1 each = 1 each,1,PACK,4.39,,,4.39,each,,true,false,1,North Arm Farms,,COUNT_NO_EACH_MEASURE
cmq78augb00017r8blf5ue25w,Heirloom Tomato,PROD,Sysco,MASS,g,lb,case,1 case = 1 each → 1 each = 4535.92 g,4535.92,PACK,67.77,,,14.940739695585458,kg,,true,false,2,Sysco,,
ccd1293a5dbe245edad211c2,Horseradish,PROD,North Arm Farms,MASS,g,kg,each,1 each = 453.592 g,453.592,RATE,,9.99,lb,22.024197957635938,kg,,true,false,1,North Arm Farms,,
cc9541fe75a434a93bc1f90f,Jalepenos,PROD,,MASS,g,kg,each,1 each = 1 each → 1 each = 4540 g,4540,PACK,45.52,,,10.026431718061675,kg,,true,false,0,,,DUPLICATE_CHAIN_UNITS
c6d2b86aeb85f439d85c518d,Kale,PROD,Sysco,COUNT,each,each,case,1 case = 1 each → 1 each = 24 each,24,PACK,57.01,,,2.3754166666666667,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 24 each); COUNT_NO_EACH_MEASURE
cmq8rjsnn00073d2p65abfoe9,KALE BABY,PROD,Sysco,MASS,g,pack,case,1 case = 2 pack → 1 pack = 680.3879999999999 g,1360.7759999999998,PACK,33.58,,,24.67709600992375,kg,1 each = 680.388 g,true,false,1,Sysco,,
c22db7e6f57e14c4a9701a87,kennebec potato,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 22679.6 g,22679.6,PACK,35.05,,,1.5454417185488278,kg,,true,false,1,Sysco,,
cmscgqvbd000lfe41ptzh14mv,"Kohlrabi, Green",PROD,North Arm Farms,COUNT,each,each,lb,1 lb = 1 each,1,RATE,,3.99,each,3.99,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
cc2ed8515fc294be7b2a9157,Leeks Fresh,PROD,Sysco,COUNT,each,each,each,1 each = 1 each → 1 each = 12 each,12,PACK,54.91,,,4.575833333333333,each,,true,false,0,,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 12 each); DUPLICATE_CHAIN_UNITS; COUNT_NO_EACH_MEASURE
c4aa3faede1d74f20abe1d1f,Lemons,PROD,Sysco,COUNT,each,each,case,1 case = 1 each → 1 each = 140 each,140,PACK,66.84,,,0.4774285714285715,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 140 each); COUNT_NO_EACH_MEASURE
cmrs9gakq000nqp6gwiw98hbp,Lettuce - Red Tango,PROD,Brew Creek Farm,MASS,g,lb,case,1 case = 453.592 g,453.592,RATE,,12.5,lb,27.557805252297218,kg,,true,false,1,Brew Creek Farm,,
cmqvpdobr000146plm3kjqz11,LETTUCE BOSTON /BUTTER FRESH,PROD,Sysco,COUNT,each,each,case,1 case = 24 each → 1 each = 1 each,24,PACK,57.84,,,2.41,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
cmqvyejsk0001ahaq3pwhn2in,LETTUCE BOSTON /BUTTER FRESH,PROD,Sysco,COUNT,each,each,case,1 case = 24 each → 1 each = 1 each,24,PACK,57.84,,,2.41,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
c06fdf5b142864abda44929c,Lettuce Burger,PROD,,COUNT,each,case,case,1 case = 24 each → 1 each = 1 each,24,PACK,46.4,,,1.9333333333333333,each,1 each = 1.43 kg,true,false,1,Sysco,,
cmq8zjdhk0001vlm6r99hy1fr,LETTUCE ROMAINE HEART OF FRSH,PROD,Sysco,COUNT,each,each,case,1 case = 4 pack → 1 pack = 12 each,48,PACK,79.99,,,1.6664583333333332,each,,true,false,1,Sysco,,COUNT_NO_EACH_MEASURE
cmq8zml6l0001niizasv72x15,LETTUCE ROMAINE HEART OF FRSH,PROD,Sysco,COUNT,each,each,case,1 case = 12 each → 1 each = 1 each,12,PACK,38.89,,,3.2408333333333332,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
cmqt2mxxi0001ca2vr1c9fn30,LETTUCE ROMAINE TSCN BABY,PROD,Sysco,COUNT,each,each,case,1 case = 24 each → 1 each = 1 each,24,PACK,47.64,,,1.985,each,,true,false,1,Sysco,,COUNT_NO_EACH_MEASURE
ca3354004f6ba4d639836455,Lettuce Spring Mix,PROD,Sysco,MASS,g,each,each,1 each = 1 each → 1 each = 1360.776 g,1360.776,PACK,28.88,,,21.223184418302495,kg,,true,false,1,Sysco,,DUPLICATE_CHAIN_UNITS
cddddc59d060941d3a4a2a20,Limes,PROD,Sysco,MASS,g,each,each,1 each = 1 each → 1 each = 4535.92 g,4535.92,PACK,41.51,,,9.15139596818286,kg,,true,false,1,Sysco,,DUPLICATE_CHAIN_UNITS
cmq8np5cd000lmncoemram07y,MELON CANTALOUPE FRESH,PROD,Sysco,COUNT,each,each,case,1 case = 1 each → 1 each = 3 each,3,PACK,28.73,,,9.576666666666666,each,,true,false,1,Sysco,,COUNT_UNIT_COLLISION(counting in 'each' resolves to 3 each); COUNT_NO_EACH_MEASURE
cmq8noydx000fmncohrlubeiv,MELON WATERMELON SDLS FRESH,PROD,Sysco,COUNT,each,case,case,1 case = 1 each → 1 each = 1 each,1,PACK,27.52,,,27.52,each,,true,false,1,Sysco,,COUNT_NO_EACH_MEASURE
cmr5muam40005qp3ltfne2nif,Microgreens - Amaranth Red Garnet Living Tray,PROD,Brew Creek Farm,COUNT,each,each,tray,1 tray = 1 each → 1 each = 1 each,1,PACK,32,,,32,each,,true,false,1,Brew Creek Farm,,COUNT_NO_EACH_MEASURE
cmq8n97ix000bn3kklx175a9v,Microgreens - Arugula Precut,PROD,Brew Creek Farm,COUNT,each,pack,pack,1 pack = 1 each → 1 each = 1 each,1,PACK,24,,,24,each,,true,false,1,Brew Creek Farm,,COUNT_NO_EACH_MEASURE
cmqd29l5d0007sss9zyrdefiu,Microgreens - Cilantro Living Tray,PROD,Brew Creek Farm,COUNT,each,each,tray,1 tray = 1 each → 1 each = 1 each,1,PACK,24,,,24,each,,true,false,1,Brew Creek Farm,,COUNT_NO_EACH_MEASURE
cmrs9ga34000lqp6g3cibsdzs,Microgreens - Green Shiso Living Tray,PROD,Brew Creek Farm,COUNT,each,each,tray,1 tray = 1 each → 1 each = 1 each,1,PACK,32,,,32,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
cmqmtqrrd0001lsz22eoe2mrc,Microgreens - Sunflower Precut,PROD,Brew Creek Farm,COUNT,each,each,clamshell,1 clamshell = 1 each → 1 each = 1 each,1,PACK,13,,,13,each,,true,false,0,,,COUNT_NO_EACH_MEASURE
c5c07be6faaa149bdac5a7b5,Mint,PROD,Sysco,MASS,g,case,case,1 case = 453.592 g,453.592,PACK,21.21,,,46.76008395209792,kg,,true,false,1,Sysco,,
cec74f731359245d1b7aa7c7,Mushroom  oyster,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 1360.776 g,1360.776,PACK,33.19,,,24.390494835299855,kg,,true,false,1,Sysco,,
cmqd2rveq0001m7snboec9e17,MUSHROOM BUTTON FRESH,PROD,Sysco,MASS,g,each,case,1 case = 1 each → 1 each = 4535.92 g,4535.92,PACK,42.72,,,9.418155523025096,kg,,true,false,1,Sysco,,
cmqd2rx0r0005m7sn48ce1a1d,MUSHROOM CRIMINI UNSIZD FRESH,PROD,Sysco,MASS,g,each,case,1 case = 1 each → 1 each = 1360.776 g,1360.776,PACK,28.93,,,21.259928158638896,kg,,true,false,1,Sysco,,
cmqd0qgad000jd3klgltvmnb5,MUSHROOM FRESH BRN SHIMEJI,PROD,Sysco,MASS,g,each,case,1 case = 6 each → 1 each = 113.398 g,680.3879999999999,PACK,31.58,,,46.4146927929358,kg,,true,false,1,Sysco,,
c68a1d1b2f6f04c1a875cff9,Mushroom Portobello,PROD,,MASS,g,case,case,1 case = 1 each → 1 each = 2267.96 g,2267.96,PACK,35.98,,,15.86447732764246,kg,,true,false,1,Sysco,,
caf581cd645b84c8789496e2,Mushroom shiitake,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 1360.776 g,1360.776,PACK,43.41,,,31.900915360059255,kg,,true,false,1,Sysco,,
cmq8qbm4k0005byt865q9qt9p,NAF Strawberries FRESH,PROD,North Arm Farms,MASS,g,g,case,1 case = 1 each → 1 each = 3628.736 g,3628.736,PACK,44.49,,,12.260467556747033,kg,,true,false,1,North Arm Farms,,
cmq8s3lua000t11ay14gehnls,ONION FRESH CIPPOLINI,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 4535.92 g,4535.92,PACK,76,,,16.75514559339671,kg,,true,false,1,Sysco,,
ccba1c5bc05fd4c70a489d02,Onion green,PROD,Sysco,MASS,g,case,case,1 case = 4 each → 1 each = 907.184 g,3628.736,PACK,39.99,,,11.020366320393657,kg,,true,false,0,,,
c94af9f0c6ca748d99572fb3,Onion Red,PROD,Sysco,MASS,g,case,case,1 case = 11339.8 g,11339.8,PACK,48.17,,,4.247870332810103,kg,,true,false,1,Sysco,,
cc0df3d54a80e4d55bcfdc36,Onions Yellow,PROD,Sysco,MASS,g,case,case,1 case = 22679.6 g,22679.6,PACK,51.69,,,2.279140725585989,kg,,true,false,1,Sysco,,
c3fc7da6b212a4c4186f3900,Oranges,PROD,,COUNT,each,box,box,1 box = 1 each → 1 each = 138 each,138,PACK,67.84,,,0.49159420289855077,each,,true,false,1,Sysco,,COUNT_NO_EACH_MEASURE
caa70cf46e7a943498915230,Parsley,PROD,Sysco,MASS,g,case,case,1 case = 453.592 g,453.592,PACK,19.21,,,42.35083511173037,kg,,true,false,1,Sysco,,
c2a7914029a644f10b6ab1fd,peaches,PROD,,MASS,g,kg,case,1 case = 9071.84 g,9071.84,PACK,0,,,0,kg,1 each = 150 g,true,false,1,North Arm Farms,,ZERO_PRICE
c5b0371b0c811444d84d0e94,Pears,PROD,Sysco,COUNT,each,case,each,1 each = 1 each → 1 each = 12 each,12,PACK,27.64,,,2.3033333333333332,each,,true,false,0,,,DUPLICATE_CHAIN_UNITS; COUNT_UNIT_ORPHAN(case); COUNT_NO_EACH_MEASURE
cmprb2djl0007w1gfkqbcdd5g,PEPPER JALAPENO FRESH,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 4535.92 g,4535.92,PACK,29.61,,,6.527892908164165,kg,,true,false,1,Sysco,,
cab130d3839db4777869a3d3,Pineapple,PROD,Sysco,COUNT,each,each,case,1 case = 3 each → 1 each = 1 each,3,PACK,40.89,,,13.63,each,,true,false,1,Sysco,,COUNT_NO_EACH_MEASURE
cmq8zmmkt0003niiz2ten1hcr,POTATO YELLOW YUKON GLD FRSH,PROD,Sysco,MASS,g,case,case,1 case = 1 each → 1 each = 22679.6 g,22679.6,PACK,45.6,,,2.0106174712076053,kg,,true,false,1,Sysco,,
